2006,101,0.97,1.14,1.18,1.11,1.1,1.12,1.01,1.1,0.97,0.98,0.89,0.92,1.04
2006,201,4.16,3.28,2.88,2.96,3.29,3.33,4.63,3.11,3.83,3.26,4.06,5.48,3.69
2006,202,1.08,0.97,0.5,0.82,1,0.9399999999999999,0.82,0.86,0.77,1.22,3.09,4.38,1.37
2006,206,1.04,2.6,3.19,3.68,2.18,2.38,3.65,3.61,1.89,1.27,1.3,2.07,2.41
2006,208,3.25,3.13,3.01,3.05,3.33,3.92,5.49,4.56,4.38,5.64,5.6,6.36,4.31
2006,209,0.67,1.25,1.77,2.9,2.3,1.51,1.51,0.93,0.92,0.98,1.44,1.07,1.44
2006,210,0,0,2.35,1.95,0,0,0,0,0,0,0,0,2.15
2006,211,3.76,3.61,3.57,3.28,3.2,3.84,3.7,3.77,3.89,4.67,5.88,6.58,4.15
2006,302,1.71,1.67,1.84,2.13,3.07,3.25,3.33,2.32,1.39,1.4,1.26,1.4,2.06
2006,303,2.68,2.34,2.31,2.71,3.77,4.01,4.44,4.25,3.61,2.68,2.44,2.08,3.11
2006,305,0,0,0,2.38,2.65,2.72,2.71,1.99,1.43,0,0,0,2.31
2006,401,1.61,2,2.41,1.61,1.87,1.69,1.96,1.85,1.83,2.01,2.58,1.79,1.93
2006,501,1.69,0,0,0,0,0,4.09,3.42,3.19,0,0,0,3.1
2006,502,1.87,1.98,1.91,1.72,1.85,2.74,2.9,0,3.24,2.77,1.77,1.84,2.24
2006,601,0.5600000000000001,0.72,1.3,0.99,0.79,0.98,0.99,1.08,0.88,0.68,0.6,0.65,0.85
2006,701,2.49,2.27,1.9,1.47,1.69,1.57,1.34,1.7,1.62,1.28,1.57,2.13,1.75
2006,702,2.09,1.72,1.27,1.23,1.32,1.35,1.24,1.55,1.5,1.21,1.43,1.97,1.49
2006,703,1.73,0,0,0,0,1.33,1.13,1.42,1.21,0.89,0.89,1.54,1.27
2006,704,1.79,1.5,1.4,1.25,1.23,1.28,1.03,1.36,1.2,1,1.13,1.7,1.32
2006,705,0,0,0,0,0,0,2.1,0,0,0,0,0,2.1
2006,706,2.1,1.9,0,2.1,0,0,0,1.62,0,0,2.1,0,1.96
2006,707,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33
2006,709,2.5,0,0,0,0,0,2.5,0,0,0,2.5,0,2.5
2006,801,2.68,2.2,2.46,3.23,2.58,2.5,2.4,2.43,2.94,2.43,2.63,2.67,2.6
2006,901,0.75,0.95,1.17,1.04,0.93,1.06,1.24,1.58,1.38,0.99,0.84,0.9399999999999999,1.07
2006,1001,1.4,0,0,0,0,0,1.63,1.84,1.78,2.09,1.48,2.55,1.82
2006,1002,1.14,1.11,1,0.97,0.88,0.84,0.88,1.13,1.03,0.93,0,1.39,1.03
2006,1201,0.86,0.89,0.84,0.7,0.75,0.66,0.72,0.66,0.59,0.51,0.38,0.34,0.66
2006,1202,0,0,0,0,0,0,0,0.66,0,0,0,0,0.66
2006,1203,0.55,0.66,0.61,0.54,0.61,0.52,0.53,0.66,0.62,0.53,0.41,0.36,0.55
2006,1301,1.1,0,0,0,0,0,0.95,0,0,0,1.15,0,1.07
2006,1302,1.5,0,0,0,0,1.35,1.5,0,0,0,1.5,0,1.46
2006,1305,1.35,0,0,1.3,0,0,1.3,1.07,0,0,1.3,0,1.26
2006,1306,0,0,0,0,0,0,0,1.17,0,0,0,0,1.17
2006,1401,0.39,0.31,0.52,0.49,0.5,1.29,0.84,0.87,0.9399999999999999,0.87,0.5,0.35,0.66
2006,1402,0.68,0.62,0.72,0.6899999999999999,0.59,0.58,0.57,0.86,1.34,1.45,0.6,0.37,0.76
2006,1403,2.61,3.06,2.99,2.62,2.38,2.85,4.35,3.17,2.83,2.65,2.75,2.86,2.93
2006,1501,0,0,0,0,0,0,0.26,0,0,0,0,0,0.26
2006,1502,0.46,0.47,0.46,0.47,0.59,0.43,0.35,0.3,0.28,0.32,0.32,0.29,0.4
2006,1503,0.53,0.57,0.57,0.55,0.62,0.45,0.4,0.35,0.35,0.42,0.53,0.36,0.48
2006,1601,0.57,0.66,0.7,0.62,0.58,0.47,0.36,0.42,0.5600000000000001,0.52,0.53,0.58,0.55
2006,1701,1.4,1.07,1.18,0.96,0.95,1.1,1.16,1,0.82,1.01,0.99,1.04,1.06
2006,1801,1.22,1.1,0.9,0.9,0.89,0.97,1.23,1.46,0.83,0.67,0.98,0.83,1
2006,1802,0.83,0.68,0,0,0,1.23,1.04,1.67,0.98,0.57,0.86,0.78,0.96
2006,1803,0,0,0,0,0,0,0,0.73,0.64,0,0,0,0.6899999999999999
2006,1804,1.34,1.25,1.31,1.25,1.33,1.6,1.63,2.07,1.29,0.87,1.25,1.12,1.36
2006,1902,3.5,0,0,3.3,0,0,2.9,0,0,0,3.1,0,3.2
2006,2001,3.61,3.63,3.64,3.73,3.91,3.64,3.56,3.66,3.64,3.6,3.44,3.57,3.64
2006,2101,0.95,1,1.58,1.68,1.54,1.57,1.13,1.3,1.28,1.06,1,1.16,1.27
2006,2201,1.3,1.68,1.8,2.06,1.68,1.49,1.33,1.73,1.47,1.46,1.25,1.16,1.53
2006,2202,0.89,0.79,0.88,0.77,0.72,0.76,0,0,0,0,0.89,0.82,0.82
2006,2204,0,0,0,3.7,0,0,3.1,0,0,0,3.3,0,3.37
2006,2205,0,3.3,0,0,0,3.25,3.3,2.73,0,0,2.5,0,3.02
2006,2206,0,0,0,3.4,0,0,3.5,3.55,0,0,3.3,0,3.44
2006,2207,3.9,3.3,3.9,0,3.88,3.78,3.66,3.33,3.27,3.75,3.76,3.64,3.65
2006,2209,0,0,0,0,0,0,1.9,0,0,0,0,0,1.9
2006,2210,2.5,0,3.2,2.1,0,0,1.9,1.91,1.86,1.93,1.96,0,2.17
2006,2211,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5
2006,2212,0,0,0,3.65,0,0,3.5,2.9,0,0,3.3,0,3.34
2006,2213,3.2,0,3.2,3.65,0,0,0,0,0,0,0,0,3.35
2006,2214,0,0,0,3.3,0,2.25,2.5,0,0,0,2.1,0,2.54
2006,2301,0,3.9,0,5.3,0,0,4.9,3.67,0,0,4.1,0,4.37
2006,2303,0,0,0,5.3,0,4.75,0,4.1,0,0,0,0,4.72
2006,2401,1.95,0,1.9,1.75,0,0,1.9,1.47,0,0,1.9,0,1.81
2006,2403,2.5,2.3,2.3,2.3,0,2.5,2.3,1.87,0,0,2.3,0,2.3
2006,2404,0,0,0,0,0,0.97,0.63,0.55,0.68,1.04,0.67,0,0.76
2006,2405,1.02,0.87,0.91,0.7,0.7,1.17,0.72,0.83,1.04,1.22,0.87,0.84,0.91
2006,2407,0,0,0,0,0,0,0,2.37,0,0,0,0,2.37
2006,2501,1.15,1.32,1.77,1.28,1.41,1.25,1.24,1.15,1.11,1.21,1.08,1.18,1.26
2006,2601,5.01,12.7,7.88,5.57,5.29,5.08,4.16,5.8,4.58,3.34,4.24,5.38,5.75
2006,2602,1.47,1.72,2.41,2.78,1.89,1.5,1.2,1.52,1.66,1.64,1.41,1.54,1.73
2006,2603,2.9,3.5,4.34,3.67,3.12,2.72,2.45,5.18,2.82,2.37,2.58,3.06,3.23
2006,2615,1.12,1.16,1.24,1.32,1.2,1.09,1.06,0.93,0.93,0.95,0.91,0.95,1.07
2006,2617,1.83,1.95,1.87,1.91,1.94,1.85,1.73,1.83,1.82,1.83,1.72,1.8,1.84
2006,2618,1.31,1.71,1.45,1.28,1.24,1.03,0.97,1.5,1.51,1.65,1.11,1.24,1.33
2006,2620,0,0,0,0,2.26,2.29,2.16,2.31,2.04,2.09,1.97,2.23,2.17
2006,2622,0.98,0,0.93,0,0,0,0.9399999999999999,0,0,0.78,0.8,1.12,0.93
2006,2701,1.14,1.1,1.06,0.9,1.46,1.66,1.33,1.16,1.43,1.47,1.58,1.31,1.3
2006,2801,1.18,1.65,1.4,1.16,1.11,1.12,1.11,1.23,0.97,0.79,0.77,0.92,1.12
2006,2802,1.74,0,0,0,1.88,1.71,1.48,1.65,1.6,1.62,1.45,1.53,1.63
2006,2803,1.84,1.85,1.67,1.69,1.87,0,1.8,2.05,0,0,1.78,1.87,1.82
2006,2804,0.8100000000000001,1.27,1.05,0.83,0.87,0.91,0.88,0.8100000000000001,0.73,0.65,0.62,0.66,0.84
2006,2902,3.3,2.75,2.75,2.9,0,2.9,2.7,0,0,0,2.7,0,2.86
2006,2903,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9
2006,2904,0,0,0,0,0,0,0,2.23,0,0,0,0,2.23
2006,2905,0,0,0,0,0,0,0,0,0,0,2.7,0,2.7
2006,2906,0,0,0,0,0.71,0.72,1,0.83,0.85,0.86,0.77,0.8,0.82
2006,2907,0.9,0,0,1.01,0.89,0.84,0.77,0.85,0.88,0.87,0.82,0.84,0.87
2006,2908,0,0,0,0,0,0.92,0.85,0,0,0,0,0,0.89
2006,2909,3.3,2.9,2.9,2.9,0,0,2.7,1.9,0,0,2.7,0,2.76
2006,3001,0.8100000000000001,0.8,0.89,0.77,0.57,0.74,1.12,1.22,1.18,0.79,0.72,0.83,0.87
2006,3002,0.7,0.63,0.72,0.63,0.55,0.61,1,1.05,1.05,0.74,0.72,0.63,0.75
2006,3105,2.8,0,0,3,0,0,2.4,2.93,0,0,2.1,0,2.65
2006,3107,1.75,0,0,2,0,0,1.9,0,0,0,1.9,0,1.89
2006,3109,1.9,1.95,1.9,1.8,0,0,1.9,1.43,0,0,1.95,0,1.83
2006,3110,2.1,0,0,2.18,0,0,0,0,0,0,1.9,0,2.06
2006,3111,0.88,1.11,1.42,1.66,1.06,0.96,0.91,0.85,0.89,0.98,1.09,1.02,1.07
2006,3113,2.5,0,0,0,0,0,2.5,0,0,0,2.5,0,2.5
2006,3114,1.95,0,0,0,0,0,1.9,0,0,0,0,0,1.93
2006,3115,0,0,0,0,0,0,2.9,0,0,0,0,0,2.9
2006,3116,1.4,0,0,0,0,0,1.4,0,0,0,1.3,0,1.37
2006,3117,3.46,3.55,4.07,4.1,3.84,3.74,3.95,3.7,3.55,3.46,3.39,3.45,3.69
2006,3202,4.3,0,0,4.25,0,0,3.7,0,0,0,0,0,4.08
2006,3301,0.66,1,0.74,0.59,0.7,0.61,0.63,0.9399999999999999,0.82,0.74,0.73,0.73,0.74
2006,3401,0.88,1.04,1.03,1.02,0,0,0,0,0,0,0,0,0.99
2006,3501,1.35,1.19,1.14,0.65,0.59,0.59,0.59,0.59,0.65,0.61,0.72,0.67,0.78
2006,3502,1.11,0.86,0.71,0.55,0.49,0.48,0.5,0.52,0.5600000000000001,0.55,0.66,0.6,0.63
2006,3601,0,0,0,0,0,0,0.65,0,0,0,0,0,0.65
2006,3701,2.97,2.04,0,0,0,3.75,0,2.9,0,0,1.87,1.18,2.45
2006,3702,1.31,1.55,1.73,1.62,1.49,1.41,1.2,1.22,1.41,1.43,1.23,1.16,1.4
2006,3801,0.85,0.91,0.92,0.87,0.91,0.84,0.97,1.02,1.03,0.8100000000000001,0.78,0.75,0.89
2006,3802,0.72,0.84,0.8100000000000001,0.7,0.55,0.55,0.53,0.63,0.73,0.62,0.58,0.6,0.66
2006,3803,0.75,0.82,0.82,0.71,0.58,0.61,0.59,0.61,0.64,0.5600000000000001,0.51,0.5,0.64
2006,3804,0.75,0.73,0.82,0.73,0.6899999999999999,0.68,0.72,0.84,0.88,0.82,0.85,0.8,0.78
2006,3806,0,0,0,0,0,0,0,0,0.91,0,0,0,0.91
2006,3807,0,0,0,0,0,0,0,0,0.88,0,0,0,0.88
2006,3809,0,0,0,0,0,0,0,0,0.92,0,0,0,0.92
2006,3810,0,0,0,0,0,0,0,0,0.63,0,0,0,0.63
2006,3811,0,0,0,0,0,0,0,0,0.92,0,0,0,0.92
2006,3813,0,0,0,0,0,0,0,0,0.65,0,0,0,0.65
2006,3902,2.3,2.5,2.3,2.5,0,2.25,2.5,1.9,0,0,0,0,2.32
2006,4001,0.66,0.48,0.45,0.46,0.46,0.46,0.54,0.8,0.65,0.6,0.58,0.59,0.5600000000000001
2006,4101,1.19,1.3,1.46,1.32,1.29,1.15,0.97,1.15,1.29,1.22,1.02,1.14,1.21
2006,4201,0.52,0.46,0.64,0.8100000000000001,0.65,1.06,1.11,1.24,1.12,1.16,1.25,1.39,0.95
2006,4301,0.48,0.62,0.74,0.8100000000000001,0.61,0.52,0.51,0.63,0.68,0.74,0.64,0.76,0.65
2006,4401,2.9,0,3.1,3,3,2.9,2.9,2.3,0,0,2.9,0,2.88
2006,4403,3.1,0,0,2.9,0,0,3.1,0,0,0,0,0,3.03
2006,4501,1.39,2.52,1.37,1.21,1.28,1.69,1.36,1.83,1.22,1.32,1.31,1.37,1.49
2006,4701,2.3,0,0,0,0,0,1.9,0,0,0,1.9,0,2.03
2006,4702,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9
2006,4703,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2
2006,4801,0,0,0,0,0.74,0,0,1.2,1.15,0,0,0,1.03
2006,4802,1,1.07,1.56,1.6,1.19,1.39,1.6,1.38,1.16,1.15,1.34,1.12,1.3
2006,4805,0,0,0,0,1.84,0,0,0,0,1.1,1.13,0,1.36
2006,4901,2.3,1.5,1.9,1.7,0,0,0,0,0,0,1.7,0,1.82
2006,4902,0,0,0,0,0,0,0,0,0,0,1.7,0,1.7
2006,4903,1.7,1.65,0,1.6,0,0,1.7,0,0,0,0,0,1.66
2006,4904,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2
2006,5001,1.22,1.83,1.61,1.19,0.98,1.27,1.62,1.7,1.59,0.98,0.75,0.75,1.29
2006,5201,0.68,0.66,0.66,0.67,0.5600000000000001,0.49,0.47,0.48,0.55,0.5600000000000001,0.57,0.58,0.58
2006,5202,0.72,0.62,0.66,0,0,0,0,0,0,0,0,0.55,0.64
2006,5301,0.33,0.33,0.38,0.47,0.51,0.46,0.42,0.45,0.41,0.38,0.49,0.5600000000000001,0.43
2006,5401,0.45,0.51,0.53,0.66,0.58,0.64,0.47,0.49,0.43,0.47,0.45,0.63,0.53
2006,5402,0,1.08,2.77,0,2.83,0,2.77,1.38,1.3,1.14,1.34,1.39,1.78
2006,5403,0.48,0.58,0.79,1.02,0.53,0.4,0.45,0.65,0.68,0.65,0.51,0.55,0.61
2006,5404,0,0.95,0.95,1.1,0.63,0.55,0,0.92,0,0,0,0,0.85
2006,5523,1.4,1.35,0,0,0,0,0,0,0,0,0,0,1.38
2006,5524,1.5,1.49,0,0,0,0,0,0,0,0,0,0,1.5
2006,5525,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07
2006,7208,0,0.45,0.47,0.55,0,0,0,0,0,0,0,0,0.49
2006,7215,1.13,0.96,0.98,0,0,0,0,0,0,0,1.03,1.04,1.03
2006,7301,0,0,0,0.83,0,0,1.38,0,0,0,0,0,1.11
2006,7305,0.8100000000000001,0.93,1.02,1.07,1.13,1.3,1.41,1.36,1.4,1.01,0.82,0.76,1.09
2006,7401,1.47,1.29,1.29,1.23,1.23,1.14,1.29,1.32,1.5,1.54,1.42,1.03,1.31
2007,101,0.92,1.2,1.08,0.96,1,1.18,1.08,0.99,1,0.92,0.93,0.93,1.02
2007,201,6.44,7.2,6.83,4.85,5.46,5.89,5.78,5.68,6.05,8.81,12.85,9.07,7.08
2007,202,4.41,3.37,1.84,1.02,0.83,0.82,1.04,1.59,2.37,4.85,5.45,3.58,2.6
2007,206,3.76,4.29,2.75,1.9,1.44,0.97,1.15,1.12,1.21,1.13,1.25,0.9,1.82
2007,208,5.72,6.78,6.14,5.55,6.35,6.22,6.48,6.54,6.61,7.88,11.92,11.18,7.28
2007,209,1.9,2.34,3.12,3.01,1.93,1.35,1,1.03,1.18,1.4,1.55,0.8100000000000001,1.72
2007,210,0,2.08,0,0,0,0,0,0,0,0,0,0,2.08
2007,211,6.59,6.55,0,0,0,0,8.07,0,6.44,6.51,7.01,7.33,6.93
2007,302,1.57,1.74,2.07,2.14,1.59,1.46,1.41,1.49,1.39,1.37,1.42,1.33,1.58
2007,303,2.87,3.04,3.27,3.24,2.81,2.72,2.52,2.19,1.98,2.22,2.54,2.28,2.64
2007,305,0,0,0,1.72,1.52,1.42,1.12,0,0,0,0,0,1.45
2007,401,2.43,2.64,2.55,2.41,2.31,2.08,3.69,5.7,8.220000000000001,6.15,2.58,2.31,3.59
2007,502,1.71,1.74,1.73,1.57,1.54,1.82,1.96,1.64,1.75,1.93,1.81,1.83,1.75
2007,601,0.8,1.02,0.92,0.83,0.8100000000000001,0.77,0.78,0.72,0.58,0.55,0.6899999999999999,0.8100000000000001,0.77
2007,701,1.91,1.78,1.73,1.85,2.05,1.58,1.06,1.33,1.13,1.04,1.28,1.68,1.54
2007,702,1.73,1.41,0,0,0,0,0,1.12,1.08,1.02,1.2,1.54,1.3
2007,703,0,0,0,0,0,0,0,0,0.97,0.9,0.98,0,0.95
2007,704,1.45,1.22,1.27,1.37,1.41,1.27,0.9,1.09,0.89,0.8,0.96,1.38,1.17
2007,706,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7
2007,801,2,2.62,2.15,2.06,2.35,2.1,2.03,2.36,2.39,2.58,2.72,2.38,2.31
2007,901,0.91,1.08,1.01,0.96,1.02,1,1.15,1.09,0.97,0.91,0.75,0.86,0.98
2007,1001,0,0,0,0,2.06,2.1,1.82,1.91,1.86,2.18,1.48,1.35,1.85
2007,1002,1.82,1.57,1.36,1.02,0.98,1.19,1.16,1.17,1.01,1.1,0.75,0.65,1.15
2007,1201,0.32,0.26,0.24,0.26,0.37,0.5600000000000001,0.95,1.56,1.7,1.55,1.27,0.96,0.83
2007,1203,0.36,0.32,0.33,0.35,0.45,0.49,0.6899999999999999,1.03,1.4,1.31,1.09,0.97,0.73
2007,1401,0.65,0.89,0.91,0,0,1.25,1.29,1.55,1.02,0.67,0.67,0.61,0.95
2007,1402,0.42,0.53,0.59,0.67,1.01,1.16,1.04,1.1,0.93,0.51,0.32,0.34,0.72
2007,1403,2.62,2.65,2.75,2.6,2.46,2.43,2.85,2.48,2.43,2.5,2.43,2.8,2.58
2007,1502,0.27,0.44,0.58,0.55,0.55,0.54,0.49,0.52,0.54,0.58,0.51,0.36,0.49
2007,1503,0.37,0.52,0.6,0.59,0.5600000000000001,0.64,0.63,0.52,0.58,0.57,0.46,0.43,0.54
2007,1601,0.64,0.6,0.62,0.57,0.53,0.4,0.48,0.54,0.52,0.51,0.47,0.42,0.53
2007,1701,1.05,1.16,1.19,1.01,1.02,1.11,0.98,1.18,0.88,0.9399999999999999,1.24,1.24,1.08
2007,1801,1.15,1.01,0.9,1.4,1.56,1.39,1.62,1.66,1.46,1.32,1.19,0.98,1.3
2007,1802,0,0,0,0,1.69,1.69,1.86,1.74,1.26,1.23,0.98,0.8100000000000001,1.41
2007,1804,1.4,1.3,1.21,1.68,1.88,1.87,2.04,2.29,2.1,1.81,1.53,1.38,1.71
2007,2001,3.62,3.62,3.62,3.6,3.74,3.68,4.04,3.65,3.67,3.52,3.49,3.56,3.65
2007,2101,0.99,1.41,1.7,1.36,1.03,1.36,1.61,1.51,1.23,1.23,1.32,1.61,1.36
2007,2201,1.33,1.75,2.28,2.01,1.98,2.03,2.28,2.09,1.65,1.77,1.56,1.14,1.82
2007,2202,0.82,0.72,0,0.66,0.93,0,1.09,0,0,0,0,0,0.84
2007,2207,3.75,3.75,3.77,4.09,3.87,3.98,4.19,4.24,4.09,4.1,3.99,3.96,3.98
2007,2212,0,0,0,0,0,3.3,0,0,0,0,0,0,3.3
2007,2214,0,0,0,0,0,2.3,0,0,0,0,0,0,2.3
2007,2303,3.93,0,0,0,0,3.43,0,0,0,0,0,0,3.68
2007,2401,1.93,0,0,0,0,0,0,0,0,0,0,0,1.93
2007,2403,1.57,0,0,0,0,2.33,0,0,0,0,0,0,1.95
2007,2404,0,0,0,0,0,0,0.7,0.6899999999999999,0.82,0.52,0.36,0.39,0.58
2007,2405,0.78,0.6899999999999999,0.61,0.6,0.71,0.97,0.84,0.91,1.18,0.9,0.6,0.6899999999999999,0.79
2007,2501,1.29,1.4,1.43,1.54,1.55,1.49,1.64,1.52,1.3,1.28,1.3,1.27,1.42
2007,2601,4.99,5.55,6.06,5.51,5.85,5.23,3.28,2.53,2.69,2.5,2.59,3.75,4.21
2007,2602,1.65,2.29,2.98,1.62,1.6,1.67,1.27,1.52,1.86,2.35,1.54,1.46,1.82
2007,2603,2.9,4.15,3.75,3.3,3.29,3.49,2.55,2.95,2.94,3.06,2.48,2.73,3.13
2007,2615,1.1,1.16,0.97,1.06,1.13,0.99,0.9,1.12,1.18,1.2,1.13,1.12,1.09
2007,2617,1.81,1.84,1.79,1.77,1.77,1.75,1.87,1.75,1.76,1.74,1.74,1.76,1.78
2007,2618,1.21,1.44,1.33,1.43,1.26,0.99,0.83,1.25,1.34,1.39,1.28,1.46,1.27
2007,2620,2.15,1.96,2.02,0,0,4.36,0,0,0,1.82,0,0,2.46
2007,2622,0,0.93,0,0,0,0,0.96,0.9,0,0,0,0,0.93
2007,2701,1.38,1.45,1.56,1.47,1.66,1.57,1.78,1.71,1.34,1.28,1.31,1.47,1.5
2007,2801,1.28,1.34,1.36,1.14,1.13,1.11,1.05,1.06,1.09,1.06,1.11,1.04,1.15
2007,2802,1.86,0,0,0,0,1.62,1.23,1.58,1.64,1.79,1.63,1.64,1.62
2007,2803,1.94,1.72,1.9,1.96,1.84,1.86,1.54,0,0,0,0,0,1.82
2007,2804,0.71,0.77,0.89,0.88,0.95,1.1,0.61,0.79,0.79,0.9,0.71,0.6,0.8100000000000001
2007,2902,2.7,0,0,0,0,0,0,0,0,0,0,0,2.7
2007,2903,0,0,0,0,0,2.9,0,0,0,0,0,0,2.9
2007,2906,0.87,0,0,0,0,0.92,0.89,0.72,0.87,0.77,0.9399999999999999,0.95,0.87
2007,2907,0.83,0.75,0,0,0.93,1.03,0.91,0.85,0.8100000000000001,0.77,1,0.93,0.88
2007,2909,0,0,0,0,0,2.9,0,0,0,0,0,0,2.9
2007,3001,0.77,0.82,0.91,0.89,0.8,0.92,0.97,0.91,1.08,1.34,1.36,1.01,0.98
2007,3002,0.59,0.65,0.74,0.74,0.6899999999999999,0.82,0.98,0.95,1.08,1.22,1.26,0.9399999999999999,0.89
2007,3107,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5
2007,3108,2,0,0,0,0,0,0,0,0,0,0,0,2
2007,3109,1.93,0,0,0,0,0,0,0,0,0,0,0,1.93
2007,3110,0,1.18,0,0,0,0,0,0,0,0,0,0,1.18
2007,3111,1.02,1.36,1.19,1.32,1.51,1.54,1.87,2.28,2.37,2.13,1.5,1.18,1.61
2007,3113,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57
2007,3117,3.86,4.25,4.39,4.17,4.12,4.53,6,6.12,5.75,5.78,6.3,6.03,5.11
2007,3301,0.8100000000000001,1.19,0.8100000000000001,0.74,0.88,0.82,0.8100000000000001,0.75,0.71,0.77,0.82,0.91,0.84
2007,3501,0.72,0.68,0.65,0.68,0.6899999999999999,0.71,0.73,0.84,0.89,1.14,1.31,1.59,0.89
2007,3502,0.65,0.5600000000000001,0.52,0.58,0.61,0.63,0.67,0.74,0.82,1.01,1.25,1.49,0.79
2007,3601,0,0,0,0,0.52,0.54,0.51,0,0,0,0,0,0.52
2007,3701,1.69,1.73,2.13,0,0,4.47,0,0,0,0,0,0,2.51
2007,3702,1.24,1.5,1.85,1.66,1.4,1.54,1.44,1.61,1.57,1.59,1.5,1.65,1.55
2007,3801,0.68,0.8,0.97,0.93,0.99,0.97,1.06,0.96,0.9399999999999999,0.83,1.03,1.21,0.95
2007,3802,0.53,0.57,0.63,0.63,0.66,0.64,0.6899999999999999,0.59,0.49,0.42,0.43,0.47,0.5600000000000001
2007,3803,0.52,0.5600000000000001,0.61,0.62,0.67,0.67,0.72,0.54,0.4,0.34,0.37,0.42,0.54
2007,3804,0.73,0.73,0.8100000000000001,0.82,0.85,0.78,0.84,0.79,0.78,0.79,1.03,1.12,0.84
2007,3806,0,0,0,0,0.85,0.83,0.83,0.89,0.88,0.86,0.97,1.07,0.9
2007,3807,0,0,0,0,0.67,0.65,0.71,0.7,0.79,0.68,0.63,0.63,0.68
2007,3809,0,0,0,0,0.85,0.85,0.89,0.8100000000000001,0.82,0.84,1.02,1.18,0.91
2007,3810,0,0,0,0,0.68,0.64,0.68,0.51,0.36,0.28,0.32,0.39,0.48
2007,3811,0,0,0,0,0.62,0.64,0.68,0.65,0.61,0.53,0.53,0.55,0.6
2007,3813,0,0,0,0,0.67,0.68,0.67,0.48,0.37,0.31,0.36,0.42,0.5
2007,3814,0,0,0,0,0.48,0.53,0,0,0,0,0,0,0.51
2007,3815,0,0,0,0,0.5600000000000001,0,0,0,0,0,0,0,0.5600000000000001
2007,3816,0,0,0,0,0.62,0.6,0,0,0,0,0,0,0.61
2007,3817,0,0,0,0,0.66,0.66,0.7,0.5600000000000001,0.41,0.37,0.38,0.43,0.52
2007,3818,0,0,0,0,0.6,0,0,0.48,0.54,0,0,0,0.54
2007,3902,2,0,0,0,0,2.6,0,0,0,0,0,0,2.3
2007,4001,0.61,0.59,0.59,0.46,0.57,0.62,0.73,0.59,0.71,0.79,0.77,0.57,0.63
2007,4101,1.23,1.32,1.3,1.54,1.63,1.34,1.37,1.25,1.17,1.43,1.2,1.09,1.32
2007,4201,1.36,0.89,0.6899999999999999,1.06,1.04,0.86,0.63,0.6899999999999999,0.8100000000000001,1.27,1.11,1.19,0.97
2007,4301,0.8100000000000001,0.6899999999999999,0.73,0.75,0.87,0.75,0.68,0.76,0.66,0.66,0.5600000000000001,0.54,0.71
2007,4401,2.93,0,0,0,0,3.1,0,0,0,0,0,0,3.02
